Deal ID,Property ID,Status,Type,Market,Date,Distance,Property Name,Address,City,State,Country,Postal Code,sf,Yr Built,Yr Renov,# Bldgs,# Floors,Land Area (acres),Occupancy,Prop/Deal,Price ($),Currency,$/sf,Price Qualifier,Partial Interest,Partial Inv Vol ($),Cap Rate,Cap Rate Qualifier,Buyer,Buyer's Broker,Seller,Seller's Broker,Lender,Buildable Area in (sf),$/Buildable sf,Comments or Notes,Latitude,Longitude,County,Submarket,MSA,CBSA,APN,Deed,Beds
252054,245896,Sale,Office,Manhattan,5/14/08,,1250 Broadway,1250 Broadway,New York,NY,United States,10001,702763,1970,2001,1,39,0.09,0.99,1 of 1,310000000,$,441,confm'd,,310000000,0.045,quoted,"David Werner RE, Jamestown, MHP RE Services",,"SL Green, SITQ Immobilier",Cushman & Wakefield,LBBW ($185m approx),,,"99% occ.;Office - CBD property; street retail; Tenants: VNSNY, Reserve Management, Woori Bank, Archstone; prior sale: Oct-01; Carlyle Group has a 0.2% interest.;",40.7477162,-73.98781,,Midtown West,5600,35620,08330011,0000203231,
262781,257717,Sale,Office,Manhattan,5/13/08,,202 W 40th St,202 W 40th St,New York,NY,United States,10018,42390,1925,2002,,15,0.06299,,1 of 1,22611428.6,$,533,approx,,22611428.6,0.055,quoted,Ronald & Hanna Goldberg,,Nissan 202 LLC,Barcel Group,,,,"Office - CBD property; street retail; Tenants: P & A LLC, Heidi Weisel, Inc, Eric Gaskins Design, Inc, Fashion 40 Lounge;",40.7548679,-73.9887168,,Midtown West,5600,35620,07890044,0000272205,
250765,244298,Sale,Office,Manhattan,4/7/08,,650 Madison Avenue,650 Madison Ave,New York,NY,United States,10022,600000,1957,1987,1,27,1.12488,1,1 of 1,680000000,$,1133,confm'd,,680000000,0.037,quoted,"Ashkenazy Acquisition, Carlyle Group",Eastdil Secured,Hiro Real Estate,JP Morgan Realty Advisors,,,,"100% occ.;Office - CBD property; street retail (90,000 sf); Tenants: Ralph Lauren / Polo (HQ), Reservoir Capital, Columbia Presbyterian Health Systems; prior sale: Oct-84 ($105.0m); renovated and added 17 stories in 1987;",40.7639807,-73.9716177,,Upper East Side,5600,35620,13740014,0000157171,
259180,254060,Sale,Office,Manhattan,3/31/08,,Jewelry Exchange,55 W 47th St,New York,NY,United States,10036,92995,1963,,1,13,0.19972,0.95,1 of 1,85000000,$,914,confm'd,,85000000,0.0711,next yr,"Real Evergreen Int'l, Wo Yee Hing Realty Corp",,Western Management,Cushman & Wakefield,,,,"95% occ.;Office - CBD property; street retail (16,230 sf); The building has 49,500-sf of office space and 10 residential units.;",40.7578871,-73.980913,,Midtown West,5600,35620,12630007,0000149356,
222662,216797,Sale,Office,Manhattan,1/21/08,,470 Park Avenue South,470 Park Ave S,New York,NY,United States,10016,260000,1915,1999,2,,,0.98,1 of 1,157000000,$,604,confm'd,,157000000,0.045,quoted,TIAA-CREF,,SL Green,CBRE,,,,"98% occ.;Office - CBD property; Tenants: Progressive Plan Administrators, Horizon France, Foreign Policy Association; prior sale: Aug-97 ($25.8m);",40.7457347,-73.9826937,,Midtown East,5600,35620,012930037,,
222635,216756,Sale,Office,Manhattan,1/16/08,,440 Ninth Avenue,440 Ninth Ave,New York,NY,United States,10001,398800,1927,1999,1,18,0.45,1,1 of 1,160000000,$,401,confm'd,,160000000,0.046,quoted,"Sherwood Equities, Paramount Group",,SL Green,Cushman & Wakefield,,,,"100% occ.;Office - CBD property; street retail (15,000 sf); Tenants: Duane Reade, B+H Photo, eEmerge; prior sale: Jan-98 ($31.7m); 1031 exch; rent rollovers begin in 2012;",40.7536713,-73.9954924,,Midtown West,5600,35620,07580082,0000053071,
245890,239155,Sale,Office,Manhattan,1/15/08,,Milk Studios,450 W 15th St,New York,NY,United States,10014,281361,1936,2004,1,8,0.7163453,,1 of 1,161000000,$,572,confm'd,,161000000,0.04,quoted,"Rockpoint Group, Stellar Management",,"Angelo, Gordon, Belvedere Capital",Eastdil Secured,,,,"Office - CBD/showroom property; street retail; Tenants: Milk Studios, Phillips, de Pury & Co., Chandler Chicco Agency, TSE Cashmere, Jeffrey New York; prior sale: Dec-04 ($55.0m);",40.7424794,-74.0072285,,Midtown South,5600,35620,07120001,000041635,
252538,246444,Sale,Office,Manhattan,1/15/08,,156 William,156 William St,New York,NY,United States,10038,218000,1955,,1,12,0.43854,0.8,1 of 1,60000000,$,275,approx,,60000000,0.05,quoted,Capstone Equities,Georgia Malone & Co,AFIAA,RMB Properties,,,,"80% occ.;Office - CBD property; street retail (19,000 sf); Tenants: Pace University; prior sale: Jul-05 ($40.8m); bought for renovation;",40.7099762,-74.0054876,,Downtown,5600,35620,00930020,,
223081,217242,Sale,Office,Manhattan,12/20/07,,Americas Tower,1177 Sixth Ave,New York,NY,United States,10036,974562,1992,,1,50,0.74,,1 of 1,1003000000,$,1029,confm'd,,1003000000,0.05,quoted,"Silverstein Properties, CalSTRS",CBRE,Paramount Group,Eastdil Secured,,,,"Office - CBD property; Tenants: pwc, Dickstein, Shapiro, Morin, Oshinsky LLP; prior sale: Oct-02 ($406.2m);",40.7572907,-73.9828837,,Midtown West,5600,35620,09980029,0000633630,
223891,218116,Sale,Office,Manhattan,12/15/07,,Travelers Complex,388-390 Greenwich St,New York,NY,United States,10013,2634670,1987,,2,,,1,1 of 1,1575000000,$,598,confm'd,,1575000000,0.063,quoted,"SITQ Immobilier, SL Green",,Citigroup,Cushman & Wakefield,"Deutsche Postbank ($1,138m approx), WestImmo ($1,138m approx)",,,"100% occ.;Office - CBD property; Tenants: single tenant -- Citigroup; sale-leaseback (Standard/Full); 1031 exch; SL Green (50.6% interest), SITQ (49.4% interest);",40.7210307,-74.0109963,,Downtown,5600,35620,"02160001, 01860001",000622586,
453160,411453,Sale,Office,Manhattan,12/13/07,,33-39 W 36th St,33-39 W 36th St,New York,NY,United States,10018,57636,1911,1986,1,12,0.12148,1,1 of 1,28000000,$,486,approx,,28000000,0.03,quoted,"Assurant, Hidrock Realty",GVA Williams,Foremost Real Estate,GVA Williams,,,,100% occ.;Office - CBD property; prior sale: Oct-06 ($19.0m); bought for renovation;,40.7505383,-73.9851184,,Midtown West,5600,35620,08380021,0000621470,
183270,177558,Sale,Office,Manhattan,11/30/07,,Helmsley Building,230 Park Ave,New York,NY,United States,10169,1212576,1929,2000,1,34,1.58999,0.92,1 of 1,1150000000,$,948,approx,,1150000000,0.03,quoted,"Whitehall RE Funds, Monday Properties",,"Island Capital, Istithmar World PJSC",,CSFB 2006-C1 ($565m),,,"92% occ.;Office - CBD property; street retail (30,000 sf); Tenants: Swiss RE, ING Barings; prior sale: Oct-05 ($705.0m); bought for renovation; 22k sqft of storage space; buyer assumed mtg; seller retained interest;",40.7543721,-73.9761826,,Midtown East,5600,35620,13000001,0000008775,
223985,218214,Sale,Office,Manhattan,11/30/07,,31 West 52nd Street,31 W 52nd St,New York,NY,United States,10103,729011,1986,,1,30,,0.96,1 of 1,595000000,$,816,confm'd,,595000000,0.039,quoted,"Paramount Group, Hamburg Trust",,"Hines, RREEF Funds, Deutsche Bank",Jones Lang LaSalle,Helaba ($396m approx),,,"96% occ.;Office - CBD/tech/telecom/data center property; street retail; Tenants: Clifford Chance, Financial Security Assurance, TD Waterhouse, Citigroup; prior sale: May-97; includes three trading floors and 24k sf data center;",40.7609682,-73.9780638,,Midtown West,5600,35620,"12681002, 12687501",,
185292,179498,Sale,Office,Manhattan,11/19/07,,280 Park Avenue,280 Park Ave,New York,NY,United States,10017,1179000,1961,1998,2,,0.73,0.97,1 of 1,1279000000,$,1085,approx,,1279000000,0.034,quoted,"Broadway Partners, Investcorp",,"Island Capital, Istithmar World PJSC",,"CSFB 2006-C4 ($300m approx), CSFB 2006-C5 ($300m approx)",,,"97% occ.;Office - CBD property; Tenants: Credit Suisse, Deutsche Bank, National Football League, Investcorp; prior sale: Jun-06 ($1,178.6m); buyer assumed mtg;",40.7564773,-73.9752836,,Midtown East,5600,35620,"12840026, 12840033, 08501205, 08501322",0000579446,
249999,243444,Sale,Office,Manhattan,11/15/07,,641 Sixth,641 Sixth Ave,New York,NY,United States,10011,157552,1898,2001,1,8,0.424,,1 of 1,85000000,$,540,confm'd,,85000000,0.0475,quoted,Atlas Capital Group,,"Durst Organization, Richard Berry",Eastern Consolidated,,,,"Office - CBD property; street retail (28,000 sf); Tenants: Bally Total Fitness, Radio Shack, Apex Technical School; prior sale: Sep-94 ($10.4m);",40.7408902,-73.9947929,,Midtown South,5600,35620,07950044,0000007352,
182603,176860,Sale,Office,Manhattan,10/28/07,,450 Park,450 Park Ave,New York,NY,United States,10022,321462,1972,2002,1,33,0.31,,1 of 1,509000000,$,1583,confm'd,,509000000,0.027,quoted,"Michael Tabor, Somerset Partners",,"NYSCRF, Taconic Investment Partners",Eastdil Secured,CSFB 2005-C6 ($175m),,,"Office - CBD property; street retail (35,000 sf); Tenants: Alfred Dunhill, Cerberus, Taconic Capital Advisors; prior sale: Dec-01 ($158.0m); buyer assumed mtg;",40.761507,-73.971308,,Midtown East,5600,35620,012920037,0000597230,
247090,240346,Sale,Office,Manhattan,10/22/07,,One Madison,1 Madison Ave,New York,NY,United States,10010,1200000,1956,,1,14,1.91999,1,1 of 1,1005555556,$,838,rumor,Minority,452500000.2,0.055,quoted,SL Green,,Gramercy Capital Corp,,"CSFB 2005-C6 ($50m approx), CSMC 2006-OMA ($50m approx), CSMC 2006-OMA ($50m approx)",,,100% occ.;Office - CBD property; street retail; excess dev'l pot'l; prior sale: May-05 ($801.7m); partial interest (45%); to be Commercial- Office; buyer assumed mtg; partner buyout; 1031 exch;,40.7411107,-73.987448,,Midtown South,5600,35620,"0306008531001, 0306008531002, 0306008531003, 0306008531004, 0306008531005, 0853-1003, 0853-1004, 0853-1007, 0853-1008, 0853-1010, 0853-1013, 0853-1014, 0853-1015, 0853-1019, 0306008531015, 0306008531021, 0306008531025, 0306008531045, 0306008531043, 0306008531023, 0306008531047, 0306008531062, 0306008531024, 0306008531050, 0306008531063, 0306008531056, 0306008531008, 0306008531061, 0306008531067, 0306008531010, 0306008531006, 0306008531044, 0306008531058, 0306008531031, 0306008531034, 0306008531035, 0306008531018, 0306008531033, 0306008531016, 0306008531009, 0306008531052, 0306008531020, 0306008531040, 0306008531019, 0306008531046, 0306008531029, 0306008531065, 0306008531042, 0306008531028, 0306008531030, 0306008531022, 0306008531064, 0306008531066, 0306008531007, 0306008531057, 0306008531068, 0306008531027, 0306008531011, 0306008531017, 0306008531038, 0306008531013, 0306008531054, 0306008531039, 0306008531032, 0306008531060, 08531025, 08531026, 08531027, 08531028, 08531029, 08531030, 08531031, 08531032, 08531034, 08531035, 08531036, 08531037, 08531038, 08531039, 08531040, 08531041, 08531042, 08531043, 08531044, 08531045, 08531046, 08531047, 08531048, 08531049, 08531050, 08531051, 08531052, 08531053, 08531054, 08531055, 08531056, 08531057, 08531058, 08531059, 08531060, 08531061, 08531062, 08531063, 08531064, 08531065, 08531066, 08531067, 0306008531051, 0306008531014, 0306008531048, 0306008531053, 0306008531037, 0306008531059, 0306008531036, 0306008531026, 0306008531012, 0306008531049, 0306008531041, 0306008531055, 08531033, 08530002, 08530001, 08530000",,
201956,196330,Sale,Office,Manhattan,10/16/07,,158 West 27th Street,158 W 27th St,New York,NY,United States,10001,123294,1913,1989,1,12,0.191,0.93,1 of 1,46000000,$,373,confm'd,,46000000,0.0425,quoted,Louis Dreyfus Property,,Schack Family,Cushman & Wakefield,,,,"93% occ.;Office - CBD property; street retail (7,500 sf);",40.7461799,-73.9933437,,Midtown West,5600,35620,08020075,000546116,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
